season,week,home,road,line,actual,hscore,vscore,linesag,linepayne,linemass,linepfz,linelaz,linemoore,linesagr,lineargh,linepaynep,linehow,linesagpred,linepaynewl,linekam,linerwp,lineavg,lineelo,lineloud,lineborn,linedokter,linesuper,linedunk,linebill,linebihl,lineround,linefei,linemedian,lineharville,linesaggm,lineespn,linefox,lineopen,linepig,linecons,linecong,linepibias,linel2,lineteamrank,lineash,linepimean,lineca,linekeep,linekerns,linel2hf,linelog,lineatom,linedwig,linepiratings,linecather,linetalis,linedonchess,linefeng,linemidweek,lineclean,linecurry,linepugh,linestd,total,phcover,phwin,linewayward,linebig200,linecfp,linefluker
2024,13,UNLV,San Diego St.,21.0,21,41,20,19.49,15.16,14.83,26.41,20.93,23.57,20.17,24.0,14.78,25.0,18.36,15.36,19.18,17.01,21.51,21.77,16.0,21.05,23.65,,22.03,21.41,23.51,24.0,21.9,21.9,19.42,22.06,20.15,,19.0,20.0,32.2,19.93,22.1,27.42,23.2,,21.7,21.0,22.62,24.25,27.09,5.53,,23.0,21.7,,25.32,23.5,,21.0,8.5,20.41,26.31,4.16,61,0.5123964108,0.9050320259,14.97,23.05,,
2024,13,USC,Nebraska,7.5,8,28,20,7.95,14.06,13.44,10.26,9.81,11.87,8.09,5.0,15.16,4.0,9.34,13.46,14.22,3.25,9.87,4.2,1.0,11.75,9.4,,9.75,1.56,8.26,5.0,8.3,9.98,10.02,7.08,13.7,,9.5,7.0,8.75,17.52,13.6,11.4,10.6,,13.9,7.5,14.05,14.85,30.5,0.07,,11.0,14.8,,10.38,7.3,,9.5,7.0,9.98,11.49,4.13,48,0.5574419839,0.7263209832,9.79,8.26,,
2024,13,Utah St.,Hawaii,-2.5,45,55,10,-2.58,7.29,-0.16,-9.43,-4.33,-7.63,-3.85,-6.0,9.23,-5.5,-2.93,6.23,-1.04,-6.53,-3.67,-11.04,-9.0,,3.95,,-8.8,-0.55,-7.53,-6.0,-8.4,-3.85,-1.65,-1.85,-1.91,,-1.5,-7.0,-3.85,-0.91,-1.9,-9.85,-6.2,,-1.1,-2.5,-5.8,-2.9,4.71,-1.43,,-11.0,-0.7,,-7.16,-2.2,,-2.5,6.0,-4.84,-7.84,4.83,65,0.471891172,0.4124708206,-3.57,-3.83,,
2024,13,Washington,UCLA,4.5,12,31,19,3.29,22.66,7.3,18.46,4.36,6.09,2.25,3.0,13.91,3.0,3.06,27.38,7.29,5.56,5.78,1.37,4.0,11.85,8.4,,2.18,6.79,2.08,2.0,5.0,4.36,5.07,4.42,5.44,,4.5,-1.0,4.55,3.69,8.7,3.1,3.8,,7.9,4.5,3.02,7.65,-4.81,-0.33,,-2.0,10.0,,3.59,6.5,,4.0,6.5,-1.86,3.37,5.6,50,0.5303037074,0.634327896,3.9,0.47,,
2024,13,West Va.,Baylor,-1.0,-14,35,49,2.49,18.98,1.66,-3.01,0.04,4.85,2.06,4.0,17.48,3.5,1.54,19.78,3.1,2.41,3.23,2.83,-3.0,3.25,0.66,,1.86,5.54,1.79,2.0,1.3,2.41,2.6,3.7,1.05,,-1.5,3.0,3.85,6.49,4.2,0.95,2.3,,4.4,0.0,-2.11,-1.9,-7.94,0.55,,-4.0,4.3,,-1.7,-1.9,,-2.5,5.5,8.88,-1.03,4.99,84,0.6003385182,0.5769603371,1.9,3.65,,
2024,13,Western Kentucky,Louisiana Tech,12.0,-5,7,12,17.16,17.54,17.07,8.13,16.01,13.03,16.4,18.0,13.23,24.0,15.29,19.87,14.25,17.04,17.24,23.07,12.0,20.55,14.51,,15.5,30.93,17.37,22.0,17.3,17.04,13.31,21.56,13.03,,12.5,20.0,26.6,20.19,17.9,16.14,14.7,,16.8,13.0,15.42,6.9,13.38,6.3,,14.0,16.7,,18.14,17.5,,13.5,3.5,23.2,16.88,5.19,19,0.6231397777,0.8490155139,15.71,23.88,,
2024,13,Wisconsin,Oregon,-13.5,-3,13,16,-10.84,-18.07,-11.82,-17.77,-7.53,-7.1,-14.84,-16.0,-22.43,-23.5,-8.28,-15.72,-16.14,-9.41,-13.49,-13.06,-14.0,-15.25,-7.16,,-14.08,-18.58,-11.87,-15.0,-16.6,-12.88,-12.17,-11.85,-10.1,,-13.5,,-10.09,-15.54,-16.0,-12.7,-12.0,,-15.0,-13.5,-10.49,-10.55,-12.58,-30.52,,-15.0,-14.8,,-10.49,-18.0,,-14.0,-7.0,-22.82,-10.26,4.09,29,0.5002433664,0.2052741209,-8.81,-11.38,,
2024,14,Appalachian St.,James Madison,-7.5,14,34,20,-6.09,-5.58,-6.89,-17.76,-10.25,-15.06,-8.06,-11.0,-5.47,-15.0,-5.78,-5.64,-13.74,-8.08,-11.09,-9.87,-15.0,-15.65,-7.86,,-13.16,-6.24,-16.02,,-17.4,-10.58,-10.26,-5.75,-10.56,,-7.0,-11.0,-16.8,-4.37,-7.3,-20.2,-10.6,,-7.8,-7.5,-11.42,-18.5,-14.05,-1.25,,-17.0,-7.7,,-14.34,-7.0,,-7.0,-4.5,-10.83,-14.42,4.48,54,0.4138569053,0.2506953985,-8.35,-12.31,,
2024,14,Arizona St.,BYU,3.0,5,28,23,1.57,-1.72,-1.66,2.55,1.75,0.78,2.07,-1.0,-1.97,-3.0,2.59,-1.59,-3.94,-1.06,0.74,1.68,-3.0,3.25,-0.44,,5.58,0.14,-1.21,,0.4,0.59,-0.64,-0.27,2.06,,3.0,5.0,1.05,-5.11,2.1,-0.4,-0.1,,2.5,3.0,1.62,10.65,0.94,-1.26,,-2.0,2.6,,-0.05,2.5,,3.5,2.0,6.43,1.31,2.85,51,0.44427769,0.5182986708,1.85,-1.32,,
2024,14,Arkansas,Louisiana Tech,23.5,21,35,14,23.23,13.44,29.02,16.55,19.46,23.1,25.67,17.0,17.88,18.0,23.47,11.05,22.22,15.73,22.63,19.59,8.0,26.25,27.19,,27.24,25.1,21.23,,22.8,23.73,25.19,23.48,23.96,,21.0,30.0,25.2,23.95,31.9,25.85,27.1,,29.2,23.5,27.06,15.85,13.91,3.99,,24.0,29.6,,24.23,25.0,,22.0,4.5,20.8,28.58,6.04,49,0.4795746668,0.9086253467,21.8,23.5,,
2024,14,Arkansas St.,Louisiana-Monroe,3.0,7,28,21,6.61,14.58,5.1,2.56,-1.84,-0.83,6.52,3.0,15.81,5.0,5.9,13.91,1.77,1.08,3.52,2.87,1.0,2.85,4.11,,4.62,3.29,-0.16,,-5.8,3.0,2.13,7.89,1.31,,4.5,5.0,4.9,16.14,6.9,-1.49,2.0,,6.3,3.0,-0.62,1.0,12.14,0.69,,-3.0,6.4,,-3.16,3.5,,2.5,3.0,8.72,-3.1,4.83,49,0.5124991134,0.5839928939,3.06,0.18,,
2024,14,Auburn,Texas A&M,-2.5,2,43,41,-3.0,-1.98,-3.32,-4.48,-1.9,-1.8,-0.86,-8.0,-4.21,-14.0,-0.55,-0.77,-7.02,-7.49,-4.79,-6.05,-6.0,-0.55,-3.0,,-6.58,-8.32,-6.97,,-5.8,-4.07,-4.14,-7.77,-2.85,,-2.5,-3.0,-13.65,-3.2,-6.4,-5.35,-3.5,,-6.1,-2.5,0.56,-1.5,1.52,-2.79,,-4.0,-6.3,,-4.72,-3.4,,-2.5,0.5,-3.76,-2.19,3.23,84,0.4437928473,0.3837361793,-2.76,-13.27,,
2024,14,Ball St.,Bowling Green,-11.0,-25,13,38,-7.73,-7.27,-6.14,-13.16,-8.79,-14.21,-7.89,-12.0,-6.32,-14.5,-8.75,-7.78,-14.11,-8.44,-11.22,-8.3,-12.0,-10.05,-15.54,,-9.91,-6.18,-12.75,,-14.9,-12.55,-10.93,-7.86,-12.96,,-11.5,-10.0,-11.55,-14.4,-13.3,-15.97,-14.3,,-12.7,-11.0,-12.68,-15.95,-10.62,-1.64,,-14.0,-13.1,,-12.42,-13.9,,-12.5,-4.0,-6.73,-13.92,3.33,51,0.4945891969,0.2445541788,-5.45,-13.54,,
2024,14,Boston College,North Carolina,-2.5,20,41,21,0.41,-4.18,-2.77,0.81,0.65,6.35,2.32,2.0,-7.97,1.5,-1.09,-2.14,-5.92,0.01,-0.63,0.29,-2.0,0.95,-1.8,,-2.83,2.87,-0.3,,-2.1,-0.25,-0.2,-0.21,0.81,,-1.0,0.01,0.35,3.12,-0.8,-0.62,0.6,,-0.5,-2.5,-2.31,-5.0,-11.57,0.16,,-4.0,-1.3,,0.36,-4.1,,-3.0,-3.5,2.32,0.68,2.66,62,0.5462468577,0.4843884334,-2.28,5.31,,
2024,14,California,Stanford,14.5,3,24,21,15.18,12.48,15.74,26.02,15.75,13.22,18.7,9.0,14.07,10.5,14.86,11.62,20.8,11.9,14.91,10.85,11.0,18.15,16.87,,13.92,11.22,12.72,,14.6,14.63,13.98,13.88,15.41,,14.0,10.0,15.05,14.66,18.5,16.75,13.7,,17.9,14.5,17.15,22.45,20.0,-0.31,,13.0,17.1,,15.89,15.0,,14.0,12.5,13.22,16.4,3.33,45,0.5100825992,0.8210003362,13.41,9.52,,
2024,14,Central Mich.,Western Mich.,-6.0,2,16,14,-2.92,2.46,-1.25,0.04,-2.7,-6.01,-3.31,-7.0,2.03,-8.0,-2.73,2.7,-5.0,-4.54,-4.03,-4.61,-5.0,-1.25,-5.74,,-5.15,-3.7,-7.84,,-6.1,-3.75,-0.74,-3.48,-2.74,,-7.0,-4.0,-3.5,-0.83,-9.2,-8.33,-3.2,,-9.0,-6.0,-3.54,-2.05,-1.73,-1.65,,-6.0,-9.3,,-4.72,-6.7,,-6.0,3.0,-3.79,-2.34,3.12,30,0.5484562823,0.4016467725,-3.16,-8.59,,
2024,14,Coastal Carolina,Georgia Southern,2.5,-20,6,26,0.59,9.95,3.15,1.6,-2.03,-3.08,-0.68,-1.0,10.24,-3.5,0.79,9.79,0.54,-1.63,0.47,-1.86,-2.0,-0.95,0.68,,-2.47,0.21,-1.88,,0.7,0.37,1.31,1.24,-1.02,,3.0,1.0,-3.5,2.19,-0.2,-1.19,0.0,,0.7,2.0,0.87,5.15,5.62,-0.67,,-6.0,1.1,,-2.11,2.0,,2.5,8.0,-1.91,-2.06,3.5,32,0.4503077661,0.5115334047,1.28,-2.93,,
2024,14,Duke,Virginia Tech,-3.0,3,31,28,-1.2,5.99,-1.35,2.8,-4.23,0.83,-2.04,1.0,4.65,3.5,-2.47,6.72,1.58,-0.01,-1.26,-0.02,1.0,-2.45,-7.25,,-0.32,7.5,-3.13,,-7.0,-1.27,-0.71,0.23,-3.16,,-2.5,1.0,2.44,-5.97,-2.6,-5.47,-5.7,,-3.3,-3.0,-3.22,-4.5,-9.72,0.7,,-7.0,-2.3,,-6.58,-3.3,,-3.0,-0.5,5.18,-6.3,4.01,59,0.542318935,0.4693278353,-0.93,-0.84,,
2024,14,Eastern Mich.,Buffalo,0.0,-17,20,37,1.94,4.93,1.43,5.36,2.56,1.28,1.63,0.25,-2.01,-2.5,3.21,8.67,2.19,-1.61,1.54,-1.86,-1.0,1.85,2.55,,-1.57,6.08,0.45,,2.6,1.53,2.63,0.82,2.48,,2.5,-2.0,-0.08,7.7,0.9,1.98,3.7,,1.3,0.0,-0.24,5.65,5.0,-1.37,,-2.0,0.7,,2.44,1.9,,0.0,1.0,-5.03,2.85,2.79,57,0.5380596934,0.5380596934,1.01,-1.35,,
2024,14,Florida,Mississippi,-11.5,7,24,17,-8.93,-14.51,-11.32,-22.75,-8.6,-11.28,-12.21,-10.0,-7.64,-14.0,-7.13,-18.22,-12.76,-4.23,-11.47,-9.69,-16.0,-14.35,-11.84,,-11.19,-11.08,-10.57,,-13.1,-11.31,-12.83,-9.53,-11.34,,-9.0,-9.0,-4.2,-15.88,-11.1,-12.32,-13.2,,-12.1,-11.5,-10.16,-18.65,-15.9,-0.82,,-18.0,-11.3,,-12.28,-8.8,,-10.0,-5.0,-8.78,-13.05,3.65,41,0.5007347434,0.240668231,-7.22,-8.66,,
2024,14,Florida Atlantic,Charlotte,-3.0,-12,27,39,1.04,7.54,5.19,5.61,0.11,-2.35,2.34,-3.0,10.21,-7.0,0.69,6.09,-2.98,-1.25,-0.81,-2.21,-2.0,-1.45,-1.04,,-7.6,-1.93,-4.58,,-2.0,-1.22,1.29,0.05,3.05,,-2.5,-4.0,-2.1,2.34,1.0,-4.19,-0.7,,1.0,-3.0,-4.01,1.25,9.78,-1.83,,-10.0,1.1,,-1.86,-3.6,,-2.5,5.0,-1.2,-2.36,4.07,66,0.5531562535,0.4802889557,0.65,-5.93,,
2024,14,Fresno St.,Colorado St.,3.5,6,28,22,1.47,11.86,9.61,7.95,2.98,3.2,2.02,-0.25,10.47,-2.5,1.24,12.6,9.52,-1.37,3.61,-0.76,-2.0,7.55,6.08,,-1.31,1.33,1.1,,3.8,3.33,4.02,1.01,7.96,,-2.0,-1.0,-2.8,7.59,6.8,3.35,4.6,,7.1,3.5,1.5,6.8,6.64,-0.64,,-1.0,7.2,,3.37,4.4,,3.5,5.5,-4.85,3.29,4.37,50,0.5026652722,0.586774242,3.31,2.88,,
2024,14,Georgia,Massachusetts,42.0,38,59,21,47.45,49.17,49.18,35.0,41.41,49.91,51.0,32.0,56.66,37.0,45.36,45.13,51.94,19.21,46.31,41.18,23.0,52.05,43.26,,53.4,40.99,44.11,,50.9,47.73,45.55,52.17,46.58,,41.5,56.0,46.9,47.3,57.8,51.4,50.6,,54.9,42.5,52.25,39.3,59.92,24.2,,48.0,54.9,,49.92,41.5,,42.0,19.0,56.78,54.46,9.17,80,0.5929282877,0.9942303324,48.43,34.64,,
2024,14,Georgia Tech,NC St.,8.5,1,30,29,8.27,-2.55,7.36,14.46,9.72,12.57,11.14,11.0,-1.46,13.0,6.88,-3.15,9.06,8.17,9.6,12.02,5.0,11.35,7.74,,10.69,7.31,11.41,,11.0,10.65,9.48,7.59,10.59,,8.5,10.0,16.45,9.72,11.4,13.4,10.6,,10.4,8.5,11.78,13.6,11.8,1.8,,11.0,10.8,,11.63,4.4,,8.5,4.0,11.51,11.7,4.07,59,0.5267579224,0.7209939147,7.58,15.75,,
2024,14,Houston,Baylor,-8.5,-10,10,20,-6.99,6.24,-8.53,-17.39,-7.13,-12.72,-9.46,-6.0,5.21,-8.5,-7.31,6.79,-5.25,-5.7,-7.12,-7.75,-14.0,-11.85,-3.61,,-14.97,-0.64,-7.73,,-9.2,-7.74,-6.01,-5.76,-9.19,,-7.0,-8.0,-14.7,-10.89,-8.1,-9.4,-7.3,,-7.5,-8.5,-10.94,-3.2,-4.98,-0.75,,-12.0,-7.0,,-10.54,-4.8,,-8.0,1.5,-10.47,-9.97,5.2,30,0.5329202207,0.3349689354,-6.48,-8.1,,
2024,14,Jacksonville St.,Sam Houston St.,6.0,10,21,11,6.88,17.83,5.78,0.97,4.79,5.92,8.69,0.25,14.11,-1.5,8.88,19.83,7.41,-0.24,5.57,2.17,1.0,10.85,3.14,,7.61,0.78,1.59,,3.3,5.59,5.79,3.7,6.5,,6.5,6.0,-1.75,9.95,7.3,3.28,5.4,,7.9,6.0,6.71,3.35,-0.47,-1.24,,4.0,7.5,,3.11,4.4,,6.0,8.5,11.14,4.05,4.53,32,0.4896099554,0.6320917554,6.99,-3.93,,
2024,14,Kansas,Colorado,-2.5,16,37,21,-0.94,16.26,3.03,-0.36,-4.1,-3.98,-1.74,-5.0,14.91,-9.0,0.67,16.98,2.45,-5.21,-1.03,-1.88,-8.0,-4.05,-0.23,,-3.09,-2.91,-5.21,,-1.4,-1.95,-1.28,-2.13,-1.59,,-2.0,-2.0,-7.0,3.5,-0.5,-4.97,0.5,,-0.9,-2.5,-3.66,-6.0,-7.97,-0.78,,-4.0,-0.9,,-4.18,-1.9,,-3.0,5.0,-2.09,-3.3,5.53,58,0.5348411347,0.4755716735,-0.26,-3.79,,
2024,14,Kansas St.,Cincinnati,8.5,26,41,15,9.36,26.64,12.38,10.18,7.56,8.47,10.3,7.0,29.39,10.5,8.32,25.17,12.39,7.17,10.24,5.86,5.0,10.15,6.29,,8.62,8.46,5.09,,5.5,8.61,10.35,10.39,8.47,,9.0,7.0,13.65,13.09,13.3,4.48,8.6,,12.9,8.5,7.72,7.35,2.88,1.16,,15.0,14.0,,6.84,4.7,,8.5,10.0,14.2,6.92,5.38,56,0.5413422432,0.7293876491,6.24,9.19,,
2024,14,Kennesaw St.,Florida Intl.,-9.0,1,27,26,-5.91,,-6.82,-10.23,-6.99,-8.96,-7.58,-8.0,,-7.5,-6.42,,-4.74,-7.0,-7.17,-5.39,-8.0,-8.75,-9.66,,-12.15,-0.63,-8.19,,-7.5,-7.04,-6.12,-5.1,-7.07,,-8.5,,-0.43,-3.11,-4.4,-10.61,-8.7,,-4.3,-9.0,-13.35,-6.35,-6.02,-0.33,,-13.0,-4.9,,-10.07,-15.0,,-9.0,-1.5,-4.99,-9.78,3.34,53,0.5449085084,0.3292502409,-3.46,-4.15,,
2024,14,Kent,Akron,-10.0,-21,17,38,-6.59,-1.8,-3.89,-9.27,-5.92,-4.49,-8.24,-13.0,-3.5,-13.0,-6.37,-0.88,-10.13,-13.49,-8.47,-8.14,-9.0,-9.05,-10.03,,-9.37,-4.41,-8.07,,-12.1,-9.29,-7.69,-6.54,-10.36,,-8.5,-10.0,0.41,-4.39,-10.7,-11.59,-9.3,,-9.7,-10.0,-12.05,-6.65,-13.54,-10.84,,-15.0,-10.0,,-9.93,-12.4,,-10.0,-1.5,-9.21,-11.42,3.66,55,0.5374141829,0.3015514144,-3.47,-18.71,,
2024,14,LSU,Vanderbilt,7.5,7,24,17,11.63,32.68,15.67,4.37,5.01,1.02,11.4,5.0,33.09,5.5,11.18,32.46,17.66,5.02,10.68,4.03,-1.0,5.75,11.05,,4.7,3.95,7.65,,9.9,9.74,9.0,13.37,7.94,,9.5,5.0,7.7,12.92,14.3,9.58,11.6,,14.8,7.5,11.87,12.15,16.83,0.93,,4.0,14.5,,5.81,13.6,,7.5,13.5,5.39,5.92,7.5,41,0.5718673303,0.7285137776,12.28,8.09,,
2024,14,Liberty,Western Kentucky,1.0,17,38,21,0.61,16.09,-0.54,4.7,-4.37,-0.16,-0.95,-1.0,12.61,-3.0,0.69,17.95,-1.36,-4.24,-0.04,-7.93,-1.0,-2.15,2.13,,-2.67,4.94,-4.24,,-4.7,-1.14,-0.38,1.66,-1.59,,0.0,-3.0,-4.55,-0.17,2.4,-4.36,0.0,,2.6,1.0,-3.79,17.25,-6.35,-1.45,,-9.0,2.1,,-7.44,-2.2,,0.5,9.0,-1.75,-5.96,6.14,59,0.4756394425,0.4990624733,-1.27,-8.06,,
2024,14,Louisiana-Lafayette,Troy St.,9.5,21,51,30,12.78,-13.57,6.39,9.43,11.38,13.91,12.73,17.0,-11.28,22.5,11.81,-14.81,8.0,14.48,11.54,10.19,14.0,11.75,15.71,,7.74,13.34,13.81,,16.1,12.76,8.27,14.96,11.09,,12.0,8.0,24.15,15.04,11.4,14.55,13.4,,11.5,10.0,20.67,17.95,14.52,2.45,,12.0,9.8,,13.31,16.5,,10.0,5.5,11.13,13.52,7.79,81,0.5459260409,0.7430123698,12.11,19.45,,
2024,14,Louisville,Pittsburgh,7.5,28,37,9,6.7,20.72,7.68,-1.93,7.73,8.84,6.69,6.0,19.12,7.5,6.69,21.59,14.49,4.37,8.63,6.7,1.0,5.85,8.79,,8.29,1.84,6.23,,8.4,7.61,8.61,7.13,9.92,,8.0,5.0,6.63,15.34,13.3,8.75,10.1,,13.3,7.5,7.55,5.7,5.68,0.33,,8.0,14.0,,7.66,6.8,,8.5,5.0,5.37,7.76,4.72,46,0.5272013801,0.698863597,7.01,6.56,,
2024,14,Maryland,Iowa,-4.0,-16,13,29,-9.41,1.04,-7.11,-10.46,-9.56,-13.92,-11.58,-7.0,9.36,-5.5,-9.8,-3.43,-5.72,-6.78,-8.45,-11.29,-8.0,-16.05,-7.41,,-14.15,-0.8,-8.41,,-9.6,-9.21,-5.95,-8.61,-9.46,,-2.5,-9.0,-13.3,-15.12,-11.6,-9.89,-9.9,,-11.6,-5.0,-15.27,-4.85,-4.34,-1.03,,-16.0,-11.4,,-11.37,-6.7,,-6.5,3.0,-8.33,-11.08,5.06,42,0.3946930135,0.3060054822,-8.83,-5.54,,
2024,14,Miami (Fla.),Wake Forest,24.0,28,42,14,21.54,13.98,17.88,35.1,23.99,24.13,23.97,30.0,16.15,33.5,19.86,12.82,23.07,16.49,24.05,18.24,20.0,24.75,24.54,,20.57,25.4,24.25,,25.3,24.06,23.47,23.42,27.27,,23.5,21.0,30.45,23.12,28.8,29.32,26.2,,28.6,24.0,24.75,34.7,27.22,3.1,,23.0,28.3,,27.4,23.0,,25.0,13.0,23.44,27.69,5.26,56,0.5011927526,0.9247957307,17.75,22.93,,
2024,14,Miami (Ohio),Northern Ill.,2.0,11,20,9,6.35,14.85,7.39,-5.09,4.55,-1.15,6.75,2.0,11.35,0.5,7.1,16.72,4.91,0.97,5.06,2.89,-1.0,7.05,2.78,,6.08,10.84,2.79,,2.9,4.01,3.38,5.67,3.39,,3.5,8.0,2.82,8.09,8.2,3.5,3.9,,7.9,2.0,6.24,4.1,-9.08,0.42,,2.0,8.2,,2.62,2.4,,2.0,3.5,10.21,3.92,4.11,29,0.5740174828,0.6211795785,6.48,-0.97,,
2024,14,Michigan,Northwestern,10.5,44,50,6,12.28,30.34,23.1,7.23,9.28,12.42,14.16,8.0,31.93,10.0,11.63,29.48,14.96,6.2,12.85,8.5,4.0,12.95,10.7,,10.49,7.38,7.67,,12.0,11.56,12.78,12.35,12.08,,13.0,12.0,18.2,10.85,16.0,8.35,11.5,,15.3,10.5,10.98,10.7,1.3,1.5,,9.0,14.9,,8.72,12.1,,10.5,10.0,18.29,10.11,6.19,56,0.5548440506,0.7746057668,13.36,9.51,,
2024,14,Michigan St.,Purdue,14.0,7,24,17,11.42,0.44,7.92,20.95,10.15,14.61,12.61,15.0,-2.89,18.0,10.25,2.24,10.74,13.89,13.17,14.01,10.0,13.55,17.3,,14.22,12.63,15.04,,14.8,13.8,12.2,12.54,12.75,,14.0,14.0,17.85,12.01,10.5,19.28,13.7,,11.0,14.0,15.27,19.7,13.29,13.28,,12.0,10.9,,14.38,22.5,,13.5,4.0,16.24,13.97,5.0,41,0.4801114829,0.7856361837,12.16,18.43,,
2024,14,Middle Tenn.,New Mexico St.,3.5,-15,21,36,3.96,-6.91,4.66,-0.47,5.06,4.68,1.71,6.0,-2.07,8.5,4.8,-9.51,6.53,5.66,3.72,3.06,2.0,2.05,10.06,,-3.78,2.01,4.23,,2.0,4.95,4.21,5.19,8.38,,5.5,0.01,4.9,0.36,5.2,5.24,6.3,,5.8,3.5,5.38,6.6,6.33,0.65,,-1.0,5.7,,4.55,5.0,,3.0,7.0,2.62,5.2,3.81,57,0.5053762853,0.5901301192,6.36,6.01,,
2024,14,Minnesota,Penn St.,-11.5,-1,25,26,-9.16,-17.6,-11.95,-11.55,-4.24,-6.16,-11.27,-10.0,-26.1,-14.0,-7.46,-13.01,-14.08,-7.35,-10.89,-8.33,-9.0,-12.85,-8.58,,-15.69,-14.43,-8.88,,-11.8,-10.78,-9.59,-10.55,-9.85,,-12.0,-12.0,-6.3,-8.72,-14.0,-8.98,-11.1,,-13.4,-11.5,-11.46,-13.05,-15.87,-10.65,,-11.0,-13.3,,-7.77,-11.9,,-11.5,-7.0,-11.33,-7.9,3.62,51,0.5149421027,0.2518090733,-8.71,-9.68,,
2024,14,Mississippi St.,Missouri,-8.0,-19,20,39,-9.6,-19.28,-6.22,-20.1,-5.19,-5.87,-8.18,-14.0,-19.54,-14.5,-7.81,-19.13,-8.37,-9.22,-10.86,-11.26,-12.0,-9.55,-8.46,,-10.5,-11.51,-10.35,,-10.6,-10.05,-8.32,-13.86,-8.15,,-7.5,-12.0,-21.7,-12.06,-9.7,-9.73,-10.0,,-10.1,-8.0,-5.95,-7.25,-17.47,-12.84,,-12.0,-10.1,,-7.98,-12.1,,-7.5,-3.5,-14.32,-7.74,4.2,59,0.43086503,0.2541883262,-5.74,-12.54,,
2024,14,Nebraska,Wisconsin,1.0,19,44,25,0.17,-2.17,-3.31,2.22,-0.65,-1.61,0.73,1.0,-2.09,2.0,-1.22,-2.21,-2.73,2.92,-1.25,0.7,-1.0,-4.05,-1.06,,-7.52,2.93,-0.8,,0.8,-1.22,-1.46,0.68,-1.07,,2.5,,0.01,-5.53,-3.5,-1.42,-0.3,,-3.2,0.5,-5.15,-1.9,-0.39,-0.07,,-5.0,-3.5,,-1.78,0.5,,2.5,2.0,-1.41,-2.18,2.38,69,0.4442633661,0.4689651437,-2.72,0.77,,
2024,14,Nevada,Air Force,2.5,-3,19,22,-0.1,-20.05,-2.19,6.18,9.63,2.66,2.58,5.0,-21.56,8.0,-1.95,-19.23,5.65,6.63,1.99,3.44,1.0,6.35,1.2,,0.43,0.36,5.44,,6.3,2.62,2.12,-1.04,8.05,,4.5,-1.0,5.07,0.8,1.7,6.78,3.8,,1.1,2.5,5.87,6.7,8.33,0.29,,11.0,0.8,,8.64,1.9,,3.5,-0.5,-5.1,8.27,7.0,41,0.4882756772,0.5456543263,-2.17,6.66,,
2024,14,North Texas,East Carolina,3.0,-12,28,40,2.74,8.43,1.58,-2.42,4.24,-0.7,0.62,2.0,1.69,2.5,2.9,12.06,7.8,3.31,3.58,4.19,-4.0,3.55,4.55,,4.78,1.58,4.87,,6.3,3.08,2.62,4.4,2.85,,2.5,1.0,3.15,2.34,1.0,6.01,2.9,,2.0,3.0,5.39,7.9,26.27,0.54,,3.0,0.7,,4.22,2.7,,3.0,5.0,-2.72,4.64,2.9,68,0.5143349493,0.5877797382,3.49,8.94,,
2024,14,Notre Dame,Army,14.0,35,49,14,20.64,25.64,22.51,11.89,17.96,17.46,25.47,6.0,36.81,11.5,19.84,19.63,23.51,7.37,18.28,13.17,3.0,28.55,13.1,,28.33,4.77,14.27,,9.7,19.59,21.59,19.64,17.47,,17.0,24.0,10.44,22.42,26.6,21.6,22.4,,25.3,14.5,19.74,12.75,9.89,-7.42,,24.0,26.0,,16.28,14.0,,14.5,3.0,18.66,18.51,7.66,63,0.5959291254,0.8501572541,19.54,9.34,,
2024,14,Ohio St.,Indiana,10.5,23,38,15,11.55,31.96,15.65,8.11,7.36,5.1,13.51,4.0,30.98,7.0,10.37,32.48,17.43,4.67,11.12,7.24,-2.0,6.95,11.12,,7.15,7.67,5.43,,13.3,9.85,7.87,12.28,9.03,,11.5,13.0,4.9,19.07,12.3,7.18,11.2,,12.8,10.5,9.32,8.15,1.07,8.97,,3.0,11.1,,6.53,19.0,,13.0,11.5,10.7,5.78,7.1,53,0.5142193715,0.738719959,11.21,10.66,,
2024,14,Oklahoma,Alabama,-14.0,21,24,3,-10.02,-4.45,-11.96,-15.73,-13.45,-18.96,-14.38,-12.0,0.98,-17.5,-8.33,-7.37,-12.96,-8.4,-12.78,-12.7,-15.0,-14.85,-9.85,,-18.37,-8.89,-15.09,,-13.1,-13.14,-11.96,-9.52,-13.17,,-13.0,-10.0,-9.8,-10.98,-14.5,-18.81,-14.0,,-13.9,-14.0,-14.52,-13.95,-21.08,-1.65,,-22.0,-12.6,,-17.35,-9.7,,-13.5,-2.0,-19.08,-17.18,4.5,27,0.5294705813,0.2193050352,-14.33,-12.4,,
2024,14,Oklahoma St.,Texas Tech,-4.5,-8,48,56,-0.18,7.12,2.05,-9.77,-0.83,1.49,-0.01,-8.0,3.55,-11.5,-0.83,9.05,-2.49,-3.35,-2.96,-5.37,-9.0,-10.25,-2.23,,-6.56,-2.52,-7.28,,-7.2,-2.36,-0.53,-0.08,0.31,,-4.0,-2.0,-10.77,5.57,-0.7,-7.11,-0.5,,-0.7,-4.5,-4.97,-5.1,-5.06,-1.86,,-6.0,0.01,,-1.14,-2.9,,-3.0,1.0,-11.17,-1.49,5.0,104,0.5368636234,0.4294164469,-3.98,-3.85,,
