season,week,home,road,line,actual,hscore,vscore,linesag,linepayne,linemass,linepfz,linelaz,linemoore,linesagr,lineargh,linepaynep,linehow,linesagpred,linepaynewl,linekam,linerwp,lineavg,lineelo,lineloud,lineborn,linedokter,linesuper,linedunk,linebill,linebihl,lineround,linefei,linemedian,lineharville,linesaggm,lineespn,linefox,lineopen,linepig,linecons,linecong,linepibias,linel2,lineteamrank,lineash,linepimean,lineca,linekeep,linekerns,linel2hf,linelog,lineatom,linedwig,linepiratings,linecather,linetalis,linedonchess,linefeng,linemidweek,lineclean,linecurry,linepugh,linestd,total,phcover,phwin
2021,6,Boise St.,Nevada,6.0,-10,31,41,9.94,9.77,7.44,6.38,13.16,15.27,10.24,5.0,15.39,9.0,10.81,6.75,15.57,13.62,11.31,8.12,6.0,13.35,8.22,21.75,11.8,4.88,,18.0,15.2,10.32,9.65,9.03,10.93,14.0,5.0,9.0,14.22,6.25,10.6,,12.0,,8.3,7.0,4.4,22.2,,,,9.0,10.0,,16.39,7.3,,6.5,15.5,10.32,15.12,4.02,72,0.6271371771,0.7551227178
2021,6,Buffalo,Western Mich.,-7.0,-7,17,24,-6.67,-1.42,-1.06,-3.94,-4.55,3.78,-10.03,-2.0,5.97,-0.5,-4.19,-5.4,2.26,-7.77,-2.92,-5.52,-4.0,-2.95,-3.74,-6.56,-2.71,-1.53,,-14.0,-2.0,-2.71,-2.13,-7.66,-0.54,8.0,-5.0,-2.0,-10.28,-7.95,4.6,,-0.5,,3.0,-6.5,-7.63,-16.1,,,,-1.0,4.6,,2.99,-3.2,,-7.0,-4.0,2.61,-7.9,5.06,41,0.5967255387,0.4304385943
2021,6,California,Washington St.,7.5,-15,6,21,9.38,6.15,6.68,10.25,7.71,11.65,11.25,6.0,13.33,4.5,9.9,2.28,9.29,8.08,8.53,8.66,5.0,13.15,5.04,11.88,13.54,6.27,,7.0,6.3,8.44,8.44,8.1,8.98,7.0,7.0,14.0,8.93,6.94,6.6,,9.7,,6.8,7.5,14.33,20.45,,,,9.0,3.3,,1.22,4.7,,7.5,2.0,8.48,12.49,3.72,27,0.5251863709,0.6995775995
2021,6,Clemson,Boston College,15.0,6,19,13,11.87,0.16,8.56,7.28,13.8,10.38,7.33,2.0,9.91,4.0,15.44,-5.1,18.32,3.11,11.63,5.6,-14.0,14.65,17.31,12.44,15.1,5.24,,4.0,17.5,12.44,12.85,10.65,17.18,20.0,15.0,12.0,7.08,11.15,17.8,,17.5,,15.6,15.0,17.1,14.35,,,,-2.0,15.8,,26.99,17.5,,15.5,17.5,11.61,17.18,7.62,32,0.4241149924,0.7455176216
2021,6,Coastal Carolina,Louisiana-Monroe,34.5,53,59,6,22.8,19.82,16.22,21.27,22.4,30.65,20.17,23.0,30.06,20.0,25.84,14.29,27.88,15.98,26.68,29.86,19.0,33.55,31.53,42.88,33.96,21.66,,10.0,19.1,25.84,25.29,21.01,30.06,35.0,30.0,36.0,26.21,26.01,36.7,,30.0,,31.9,33.5,44.37,25.5,,,,23.0,34.8,,22.43,24.5,,34.5,23.5,36.43,28.21,7.13,65,0.3265773544,0.9373857588
2021,6,Colorado,USC,-7.5,-23,14,37,-9.08,-6.51,-5.57,-7.84,-7.51,-8.77,-7.75,-6.0,-7.87,-4.5,-10.07,-5.77,-10.0,-1.31,-7.86,-1.53,-8.0,-7.85,-13.28,-20.56,-1.64,3.12,,-6.0,-4.9,-7.87,-7.64,-9.13,-8.25,-8.0,-6.0,-4.0,-10.73,-10.04,-11.1,,-8.7,,-9.2,-7.5,-14.32,-12.4,,,,-6.0,-8.8,,-10.95,-7.1,,-7.5,-2.0,-10.31,-12.37,3.82,51,0.4912044553,0.3151154005
2021,6,East Carolina,Tulane,-3.5,23,52,29,0.17,1.05,-3.95,3.43,-0.34,-2.99,2.84,2.0,-7.04,1.0,-1.91,5.41,0.23,11.35,-0.48,-4.5,1.0,1.05,2.05,-2.0,4.81,-0.43,,2.0,-0.3,-0.43,-1.97,1.02,-4.92,-4.0,-4.0,-1.0,1.02,-2.4,-2.1,,-4.4,,-1.2,-3.0,-1.46,-0.45,,,,3.0,-1.6,,-10.43,-2.0,,-4.0,2.5,0.27,-3.61,3.6,81,0.5735900192,0.4882381443
2021,6,Florida Atlantic,Florida Intl.,10.5,37,58,21,17.37,14.82,10.9,21.03,15.79,16.62,17.69,13.0,15.41,14.5,17.58,14.5,17.72,14.99,15.13,15.18,8.0,16.15,14.75,25.63,14.03,16.77,,20.0,14.0,15.18,14.49,17.14,13.63,19.0,10.0,15.0,16.42,16.13,9.0,,15.3,,10.6,11.5,8.44,12.0,,,,8.0,9.6,,17.31,14.5,,10.5,6.0,18.71,20.48,3.54,79,0.6120561132,0.8238893066
2021,6,Florida St.,Syracuse,5.5,3,33,30,-2.51,-14.21,-3.09,-15.59,-0.73,-3.85,-8.01,-9.0,-10.21,-5.0,0.23,-16.36,3.36,-10.29,-3.33,-5.16,-20.0,-8.05,3.19,-11.5,-3.84,-2.42,,-12.0,3.5,-3.09,-4.59,-2.65,2.93,-2.0,6.0,0.01,-9.37,3.59,5.5,,0.7,,4.6,4.5,-7.61,7.45,,,,-10.0,4.6,,2.98,3.2,,5.0,11.5,-9.76,-6.06,6.92,63,0.3050782813,0.4237628587
2021,6,Georgia,Arkansas,16.5,37,37,0,17.14,11.83,13.25,22.47,16.39,21.31,12.53,9.0,24.73,17.5,20.05,4.89,20.54,8.54,16.16,10.4,6.0,21.95,20.28,9.63,15.77,8.58,,7.0,18.8,17.14,17.18,15.54,17.88,25.0,18.0,16.0,7.04,9.97,21.1,,21.7,,18.7,16.5,23.75,17.75,,,,11.0,18.8,,24.04,15.0,,18.5,12.0,15.27,22.37,5.63,37,0.4919469816,0.8313440823
2021,6,Georgia Southern,Arkansas St.,2.0,26,59,33,-2.99,5.64,-2.27,-6.34,-2.58,5.24,-3.48,5.0,1.67,5.0,-4.76,7.78,9.93,1.76,1.34,-6.53,-2.0,2.85,0.44,2.75,6.72,12.64,,5.0,1.1,1.67,0.14,-1.06,-0.78,8.0,4.0,-1.0,3.4,3.18,2.2,,-0.1,,1.2,2.0,0.48,-8.6,,,,-2.0,2.1,,1.72,2.6,,2.0,-1.5,6.48,-5.97,4.89,92,0.4841513623,0.5321511232
2021,6,Georgia St.,Appalachian St.,-10.0,-29,16,45,-8.56,-7.66,-7.03,-18.0,-9.03,-14.86,-9.31,-9.0,-14.01,-11.0,-9.14,-4.23,-16.55,-6.87,-10.08,-6.53,-19.0,-8.85,-15.56,-31.31,-9.8,-5.4,,-6.0,-12.1,-9.0,-9.89,-7.64,-14.03,-9.0,-9.0,-9.0,-13.91,-4.45,-8.2,,-14.8,,-6.4,-10.0,-6.01,-1.55,,,,-12.0,-6.2,,-14.58,-6.9,,-10.0,-12.0,-3.48,-12.33,4.08,61,0.4980527162,0.2692697152
2021,6,Georgia Tech,Pittsburgh,-3.0,-31,21,52,-0.24,-4.74,-4.39,-3.86,-2.32,-3.14,3.29,-2.0,-8.3,-3.5,-1.42,-2.83,-3.48,8.74,-1.88,6.67,-14.0,-0.65,-5.14,-14.81,12.66,-0.87,,-10.0,1.3,-2.0,-6.98,-0.53,-1.79,-3.0,-3.0,1.0,-5.56,-0.9,3.4,,-2.5,,2.5,-3.0,-6.1,2.0,,,,-7.0,3.2,,-8.61,-2.0,,-3.5,0.01,-0.53,-4.5,4.83,73,0.526907659,0.4548957954
2021,6,Hawaii,Fresno St.,-11.0,3,27,24,-12.46,-10.93,-6.46,-10.22,-9.09,-10.2,-15.98,-11.0,-13.79,-7.5,-12.66,-9.39,-9.04,-9.5,-9.41,-16.26,-21.0,-7.45,-12.34,-20.94,-3.97,1.27,,-14.0,-7.8,-10.2,-11.19,-10.82,-10.89,-4.0,-11.0,-15.0,-16.43,-3.75,-4.9,,-13.1,,-4.4,-11.0,-10.95,-8.45,,,,-15.0,-2.0,,0.2,-7.3,,-10.5,2.0,-1.9,-18.09,5.43,51,0.53775371,0.28743003
2021,6,Illinois,Charlotte,10.0,10,24,14,8.67,-3.89,12.64,-2.71,11.89,2.16,6.22,1.0,13.04,-2.5,11.11,-13.0,14.48,1.33,8.51,11.24,-8.0,13.65,6.97,0.75,15.64,0.43,,3.0,7.5,9.0,9.81,7.51,11.4,9.0,10.0,13.0,2.97,18.73,16.7,,13.4,,17.0,10.0,21.49,16.55,,,,6.0,17.6,,12.55,8.3,,11.0,6.0,6.94,14.34,7.49,38,0.4661731132,0.6861122894
2021,6,Iowa St.,Kansas,34.5,52,59,7,27.19,18.86,19.98,43.42,27.67,31.72,25.76,20.0,30.28,20.5,29.81,12.72,40.76,16.85,31.12,29.3,17.0,42.95,33.96,47.81,43.27,19.04,,14.0,27.2,30.28,28.48,25.53,33.57,41.0,33.0,35.0,30.0,38.04,45.4,,36.0,,40.6,34.5,49.27,38.25,,,,22.0,40.0,,30.87,25.0,,34.5,22.5,35.91,35.48,9.42,66,0.4273661748,0.95407031
2021,6,Kansas St.,Oklahoma,-11.5,-6,31,37,-6.68,-11.88,-6.29,-9.11,-1.45,-7.9,-5.31,-8.0,-23.52,-8.0,-6.24,-5.6,-5.6,-0.01,-8.13,2.73,-7.0,-10.95,-13.18,-13.19,-10.44,-4.31,,2.0,-0.9,-7.9,-7.55,-7.93,-13.97,-18.0,-12.0,-12.0,-4.49,-7.36,-15.8,,-14.9,,-13.8,-11.5,-5.42,11.15,,,,1.0,-16.2,,-12.6,-13.0,,-10.5,-6.5,-15.98,-5.94,6.31,68,0.578194438,0.3170648405
2021,6,Kent,Bowling Green,16.5,7,27,20,14.36,4.35,10.31,10.99,12.14,20.46,8.73,8.0,10.84,4.5,16.95,0.86,17.47,2.47,13.36,11.6,-1.0,16.15,18.07,14.31,14.93,12.7,,5.0,9.0,13.71,12.06,14.3,13.71,27.0,19.0,16.0,8.6,26.9,20.7,,16.0,,20.5,16.5,16.5,5.6,,,,4.0,19.3,,24.39,16.5,,16.5,9.0,20.32,12.03,6.6,47,0.4275344486,0.781466448
2021,6,Kentucky,Florida,-7.5,7,20,13,-4.26,-0.3,-5.52,-3.29,-8.75,-9.94,-2.73,-1.0,-13.72,-2.5,-6.5,6.94,-2.34,-6.25,-6.74,-12.17,3.0,-16.05,-8.28,-10.06,-10.8,-1.34,,2.0,-8.0,-8.0,-8.0,-2.47,-10.48,-11.0,-8.0,-8.0,-2.37,-4.93,-9.3,,-12.6,,-8.4,-7.5,-10.33,-5.4,,,,-2.0,-8.6,,-10.96,-6.8,,-8.0,-6.5,-10.31,-13.22,4.85,33,0.5182585154,0.3423619009
2021,6,LSU,Auburn,3.0,-5,19,24,4.7,1.58,1.64,1.77,2.52,3.72,4.94,3.0,-3.21,4.0,3.51,4.17,3.26,0.26,2.87,1.48,-7.0,5.05,4.77,3.5,3.15,1.78,,5.0,2.8,3.0,-1.23,5.81,0.75,6.0,4.0,3.0,4.5,7.37,0.9,,1.3,,1.5,3.0,0.95,9.3,,,,-1.0,-0.8,,6.3,3.2,,3.5,-2.0,7.93,0.63,3.02,43,0.4967905945,0.570483813
2021,6,Maryland,Iowa,-3.5,-37,14,51,-6.76,2.53,-4.79,5.64,-9.25,-9.65,-6.46,-2.0,7.92,-6.5,-6.37,-0.37,-17.96,-7.14,-6.24,-11.13,2.0,-10.65,-9.14,-16.63,-11.64,-5.41,,-1.0,-10.0,-6.37,-6.17,-7.38,-2.33,-14.0,-3.0,-8.0,-5.51,-7.09,-4.2,,-2.6,,-1.2,-3.5,-3.9,-3.85,,,,-2.0,-0.3,,-21.01,-4.9,,-3.0,-2.5,-14.82,-7.49,5.59,65,0.4353397744,0.3554134836
2021,6,Massachusetts,Toledo,-27.0,-38,7,45,-23.15,-8.92,-14.4,-32.8,-19.15,-28.02,-20.26,-17.0,-13.84,-16.0,-25.78,-6.28,-26.24,-10.86,-20.26,-17.15,-21.0,-26.05,-30.05,-23.75,-33.51,-4.05,,-4.0,-23.6,-21.67,-20.93,-22.11,-21.67,-26.0,-26.0,-25.0,-11.58,-16.75,-22.7,,-26.3,,-21.2,-26.5,-28.76,-9.15,,,,-13.0,-20.6,,-27.87,-24.0,,-27.0,-17.5,-26.6,-24.03,7.75,52,0.6486078307,0.1256994261
2021,6,Miami (Fla.),Virginia,5.5,-2,28,30,3.49,8.81,-1.57,4.7,1.48,-2.68,2.95,9.0,5.84,8.0,2.28,10.4,6.46,2.55,5.84,6.41,3.0,9.55,4.84,4.94,10.25,7.25,,9.0,3.9,6.46,4.05,4.86,7.72,8.0,5.0,10.0,8.63,11.94,11.8,,7.8,,9.0,5.5,8.56,-4.1,,,,-9.0,11.8,,2.31,6.7,,5.5,15.5,5.76,0.47,4.79,58,0.508179204,0.6376485585
2021,6,Miami (Ohio),Central Mich.,0.0,11,28,17,0.61,1.8,0.67,-6.8,3.71,-1.56,0.76,1.0,6.38,1.5,1.37,-0.66,5.18,8.02,2.79,13.64,-6.0,3.95,-5.95,-3.44,9.31,6.01,,3.0,4.5,2.3,1.05,-0.23,0.4,4.0,1.0,3.0,2.24,6.33,2.9,,0.5,,4.0,0.0,7.64,10.7,,,,-1.0,5.0,,-0.73,2.3,,0.0,0.5,8.18,4.65,4.17,45,0.5674939784,0.5674939784
2021,6,Michigan St.,Western Kentucky,11.0,17,48,31,12.97,18.84,18.01,13.04,14.0,14.01,19.17,20.0,13.54,15.5,8.92,21.7,16.15,16.04,17.05,14.32,11.0,17.35,16.78,36.0,22.8,15.35,,19.0,11.3,16.1,15.82,14.72,17.96,15.0,8.0,20.0,27.23,20.57,23.7,,16.1,,23.6,12.0,20.6,12.0,,,,11.0,25.6,,13.81,15.5,,11.0,-1.0,19.25,12.66,4.91,79,0.642101259,0.8475651938
2021,6,Middle Tenn.,Marshall,-11.0,6,34,28,-4.6,-3.67,-2.13,-7.49,-5.46,-9.02,-4.24,-6.0,-6.74,-6.5,-5.07,-2.0,-13.93,-5.43,-6.87,-5.84,-5.0,-9.35,-8.33,-17.13,-14.15,-8.43,,2.0,-12.7,-6.5,-6.64,-4.42,-3.68,-10.0,-12.0,-6.0,-5.34,-3.22,-7.7,,-11.7,,-8.2,-10.0,-9.61,-4.05,,,,-3.0,-8.1,,-11.5,-7.6,,-10.0,1.5,-10.12,-6.23,3.57,62,0.6001852626,0.3364304051
2021,6,Missouri,Tennessee,2.5,-38,24,62,2.64,0.86,0.41,-0.61,1.81,6.52,1.98,5.0,-7.86,5.0,1.25,5.55,-2.37,6.06,2.9,6.31,-2.0,0.01,8.28,8.25,2.93,6.68,,4.0,1.8,2.94,1.07,4.22,0.95,3.0,3.0,4.0,4.37,8.86,6.7,,1.3,,7.9,2.5,-0.01,3.3,,,,-1.0,6.7,,2.94,4.2,,3.0,-2.5,1.28,-3.03,3.5,86,0.5098154626,0.5707935892
2021,6,NC St.,Louisiana Tech,18.0,7,34,27,16.14,13.81,17.42,30.42,15.33,10.82,15.76,14.0,21.95,9.5,16.87,9.43,21.66,15.79,18.09,13.4,9.0,21.25,17.73,29.69,21.51,11.67,,14.0,10.6,16.87,16.43,15.7,21.07,22.0,19.0,24.0,22.07,23.33,24.9,,23.2,,22.6,18.0,22.71,16.7,,,,13.0,23.8,,9.23,15.5,,20.5,9.0,26.9,20.63,5.44,61,0.502139735,0.8594993501
2021,6,Navy,Central Florida,-16.5,4,34,30,-19.31,-17.95,-6.68,-31.1,-15.21,-14.75,-21.08,-16.0,-27.25,-13.5,-19.55,-12.93,-23.77,-11.79,-17.97,-20.34,-29.0,-17.95,-16.32,-31.0,-20.88,-6.28,,-26.0,-11.8,-17.95,-20.95,-18.37,-24.47,-14.0,-14.0,-17.0,-22.22,-14.79,-15.8,,-23.5,,-13.1,-16.5,-24.17,-17.6,,,,-17.0,-13.4,,-10.31,-20.0,,-16.0,-5.0,-18.49,-25.07,6.29,64,0.4657001208,0.1463255154
2021,6,Nebraska,Northwestern,11.5,49,56,7,8.04,13.7,5.38,13.89,8.16,9.47,11.45,7.0,26.3,3.0,9.99,6.91,1.83,4.7,9.54,12.61,4.0,16.15,8.93,16.5,10.0,6.0,,6.0,3.1,8.8,7.34,4.9,11.27,7.0,8.0,11.0,8.96,15.91,8.8,,13.8,,8.1,11.5,21.17,15.55,,,,13.0,7.8,,2.15,5.0,,11.5,4.0,0.48,15.81,5.27,63,0.4533579266,0.7157850236
2021,6,New Mexico,Air Force,-11.5,-28,10,38,-16.11,-9.17,-9.36,-9.8,-15.27,-22.13,-19.08,-7.0,-18.8,-8.5,-16.35,-3.98,-19.82,-11.3,-14.2,-16.01,-12.0,-20.35,-15.78,-25.19,-15.28,-8.05,,-7.0,-19.0,-15.0,-12.07,-14.66,-11.13,-16.0,-7.0,-15.0,-13.47,-5.2,-12.7,,-15.1,,-10.5,-11.5,-24.05,-20.8,,,,-7.0,-10.6,,-20.62,-8.5,,-10.5,-8.5,-18.98,-24.13,5.29,48,0.4359001187,0.1980245702
2021,6,North Carolina,Duke,19.5,31,38,7,11.46,7.67,6.86,8.18,13.18,17.62,7.4,12.0,18.6,6.5,14.51,1.78,15.97,6.65,14.83,9.57,-5.0,17.55,18.11,24.31,15.52,5.33,,2.0,10.5,14.51,11.53,10.64,13.55,23.0,19.0,14.0,12.82,24.8,25.5,,20.1,,21.1,19.0,29.74,29.05,,,,11.0,22.0,,16.56,17.0,,20.0,22.0,16.84,15.54,7.43,45,0.3949489201,0.8012555077
2021,6,Northern Ill.,Eastern Mich.,1.5,7,27,20,2.82,0.64,0.97,-3.22,2.15,-1.36,2.0,-2.0,-0.54,0.01,3.01,1.28,-4.16,8.12,-0.09,5.55,-6.0,-3.85,4.3,1.5,-7.27,1.68,,10.0,-3.6,-0.11,-2.17,3.01,-3.12,-5.0,2.0,-2.0,3.06,-7.22,-4.5,,-3.6,,-5.4,1.5,0.01,15.55,,,,-3.0,-5.1,,-3.68,1.8,,2.5,-2.0,-0.11,1.85,4.57,47,0.4616595258,0.4978264436
2021,6,Notre Dame,Cincinnati,-1.5,-11,13,24,6.81,3.96,5.54,1.63,5.63,-4.21,7.4,5.0,-4.12,8.5,5.6,8.31,1.12,0.01,2.57,-9.45,-3.0,4.15,3.54,2.75,3.18,3.32,,9.0,2.5,3.18,3.84,8.12,2.72,6.0,1.0,3.0,4.69,6.96,-4.0,,0.8,,-2.1,-0.5,-4.03,8.75,,,,-1.0,-4.1,,6.69,-2.9,,-2.0,-2.5,1.91,2.42,4.43,37,0.5975289051,0.5619599786
2021,6,Oklahoma St.,Baylor,4.0,10,24,14,7.27,1.51,0.01,5.47,6.97,2.68,7.73,5.0,-9.14,7.5,5.69,7.25,6.15,6.01,4.78,4.73,-7.0,6.15,2.5,2.88,6.89,8.28,,9.0,5.4,5.4,2.38,9.15,1.02,4.0,5.0,7.0,7.49,6.1,3.7,,1.2,,3.7,4.0,4.73,13.5,,,,-8.0,3.6,,1.96,4.0,,3.5,12.0,8.51,4.06,4.54,38,0.5188384166,0.6138956503
2021,6,Oregon St.,Washington,2.0,3,27,24,0.01,11.39,1.37,6.74,2.05,5.11,4.75,7.0,11.41,6.0,-2.82,11.38,-2.24,4.98,3.22,13.73,6.0,6.05,-0.32,6.5,6.47,5.54,,9.0,-5.5,4.85,5.02,0.59,2.07,0.01,-4.0,0.01,5.94,-0.01,6.5,,1.1,,6.0,2.0,4.85,-8.15,,,,10.0,7.5,,-6.78,-2.8,,2.5,-9.5,0.89,0.23,5.3,51,0.5290561852,0.5762862497
2021,6,Penn St.,Indiana,12.5,24,24,0,12.42,11.88,9.83,15.48,12.26,16.86,16.04,13.0,6.72,12.5,9.93,14.66,11.88,13.27,11.99,12.57,15.0,12.15,12.18,24.81,12.71,6.57,,16.0,13.6,12.15,10.3,13.53,13.17,8.0,9.0,10.0,17.71,2.03,10.6,,10.9,,10.0,12.5,6.52,11.4,,,,17.0,8.8,,9.45,10.4,,12.5,13.0,10.59,11.02,3.19,24,0.4874370437,0.7704900475
2021,6,Purdue,Minnesota,2.5,-7,13,20,8.07,11.04,6.33,8.87,5.22,2.81,10.23,8.0,13.2,5.5,7.44,9.88,5.12,12.27,6.6,4.24,9.0,3.65,4.58,9.13,10.89,1.88,,17.0,4.5,6.33,8.41,7.73,7.41,0.01,3.0,4.0,13.05,-2.09,5.2,,6.4,,3.7,3.5,4.05,13.5,,,,12.0,5.2,,-6.09,3.1,,2.5,2.5,0.28,12.55,4.58,33,0.5979889714,0.6552203731
2021,6,Rice,Southern Miss.,1.0,5,24,19,-3.78,0.01,0.01,-7.76,0.52,-1.05,-3.51,6.0,-8.02,1.0,-6.42,4.45,-0.28,2.83,-0.68,-1.76,-7.0,-7.25,0.71,0.38,0.23,3.76,,-1.0,-0.3,-0.28,-0.52,-1.43,-5.21,0.01,3.0,-3.0,2.74,2.76,0.9,,-1.7,,0.2,1.0,1.66,7.55,,,,-5.0,1.8,,-1.04,3.4,,2.5,-4.0,-1.34,-4.67,3.68,43,0.45894074,0.4833561575
2021,6,Rutgers,Ohio St.,-15.0,-39,13,52,-5.8,3.73,-5.85,10.48,-5.41,-10.42,-0.62,1.0,9.58,-8.0,-5.33,0.59,-14.92,10.06,-6.99,0.14,2.0,-10.25,-13.36,-16.63,-11.87,-11.85,,12.0,-13.2,-8.58,-5.12,-8.58,-9.87,-19.0,-17.0,-10.0,-2.51,-3.29,-15.6,,-10.8,,-13.1,-14.0,-9.1,-2.95,,,,9.0,-15.3,,-35.17,-14.0,,-15.0,-18.0,-18.89,1.6,9.43,65,0.6677989011,0.352493433
2021,6,SMU,South Florida,21.0,24,41,17,22.75,23.2,14.3,33.9,14.91,23.32,25.76,24.0,23.87,23.0,21.15,22.84,18.14,14.89,20.99,17.97,26.0,16.75,21.23,41.5,20.91,21.08,,22.0,14.1,22.0,22.8,23.19,23.26,21.0,20.0,23.0,28.96,22.53,14.6,,17.9,,15.3,21.0,25.09,12.5,,,,24.0,13.7,,18.46,23.0,,21.0,5.5,23.55,20.77,5.03,58,0.4997604329,0.8962485309
2021,6,San Jose St.,New Mexico St.,25.5,6,37,31,27.41,17.11,18.62,11.98,22.49,27.73,28.06,18.0,22.57,14.5,27.03,14.17,24.77,16.4,23.55,25.09,8.0,24.25,32.93,24.06,22.91,22.93,,16.0,15.2,24.06,23.06,27.55,23.69,25.0,28.0,25.0,16.78,32.87,31.6,,28.1,,30.7,25.5,41.15,20.15,,,,12.0,31.3,,24.0,25.5,,27.5,21.5,24.82,26.63,6.58,68,0.4548252361,0.914731804
2021,6,South Alabama,Louisiana-Lafayette,-12.5,-2,18,20,-6.76,4.58,-6.0,11.81,-6.64,-11.08,-4.36,-4.0,4.61,-5.5,-8.09,4.57,-16.06,-1.6,-8.65,0.26,6.0,-19.55,-13.11,-25.56,-19.64,-13.4,,6.0,-10.1,-8.59,-6.12,-6.49,-7.47,-18.0,-10.0,-22.0,-3.8,-17.06,-14.5,,-11.5,,-11.5,-12.5,-17.89,-1.45,,,,6.0,-13.5,,-20.74,-13.4,,-12.5,-11.5,-15.72,-8.59,8.38,38,0.5849196798,0.3149318993
2021,6,South Carolina,Troy St.,6.5,9,23,14,11.77,7.83,14.92,2.76,10.15,8.84,14.41,3.0,8.78,4.0,10.45,7.32,12.58,14.52,10.17,11.82,1.0,16.05,9.41,12.81,18.28,7.95,,14.0,7.4,10.94,11.27,11.88,7.82,12.0,9.0,18.0,12.5,2.02,12.6,,7.9,,12.9,7.0,7.72,7.9,,,,7.0,13.5,,10.94,6.5,,7.0,-3.0,14.77,13.61,4.6,37,0.587868368,0.7308442075
2021,6,Stanford,Oregon,-8.0,7,31,24,-6.46,-10.55,-2.34,-10.83,-3.57,-9.47,-9.19,-8.0,-11.43,-9.5,-3.95,-10.06,-7.45,-7.77,-7.24,-10.9,-15.0,-2.05,-9.37,-21.38,-8.46,-4.68,,-13.0,-5.7,-8.0,-6.75,-8.22,-8.84,-7.0,-8.0,-11.0,-12.89,0.79,-7.2,,-9.6,,-4.8,-8.0,0.24,11.8,,,,-4.0,-4.7,,-15.23,-8.7,,-8.0,5.5,-12.99,-7.26,5.14,55,0.5181637796,0.3321872007
2021,6,TCU,Texas,-4.0,-5,27,32,-3.05,-6.55,-5.86,-4.9,-9.89,-13.93,-3.57,-6.0,-11.95,-7.0,-3.26,-3.65,-12.74,-5.11,-7.79,-10.47,-8.0,-17.65,-5.34,-15.56,-13.53,2.78,,-16.0,-10.2,-7.0,-9.18,-2.61,-7.15,-8.0,1.0,-5.0,-8.6,-3.2,-3.9,,-8.6,,-3.8,-4.0,-7.84,-22.95,,,,-8.0,-4.2,,-5.53,-3.6,,-5.0,-2.5,-9.08,-12.26,4.94,59,0.4098425319,0.3197025966
2021,6,Temple,Memphis,-11.0,3,34,31,-14.01,-5.27,-7.54,-0.72,-12.89,-16.63,-15.08,-8.0,-5.8,-10.0,-15.42,-4.99,-16.85,-7.33,-12.19,-8.96,-16.0,-20.05,-11.77,-21.13,-18.63,-10.57,,-10.0,-10.9,-12.6,-13.14,-12.11,-13.23,-12.0,-12.0,-17.0,-13.28,-15.72,-12.9,,-15.7,,-11.5,-11.0,-15.5,-9.85,,,,-7.0,-12.4,,-15.3,-12.6,,-11.0,0.5,-18.14,-20.25,4.7,65,0.4713508689,0.2307858697
2021,6,Texas A&M,Mississippi St.,7.0,-4,22,26,8.3,8.94,10.01,0.12,7.03,7.69,6.2,10.0,7.94,9.0,8.2,9.47,13.65,8.9,9.88,10.62,8.0,11.85,5.57,16.38,15.54,10.85,,5.0,6.8,10.0,10.6,9.48,6.64,18.0,8.0,14.0,12.48,15.97,13.0,,9.8,,12.9,7.5,9.59,-1.1,,,,10.0,12.3,,11.77,12.2,,7.0,11.5,13.14,4.96,3.68,48,0.5701378941,0.7278308558
2021,6,Texas-San Antonio,UNLV,21.5,7,24,17,21.31,36.18,12.42,40.45,15.59,26.39,27.81,30.0,41.48,27.0,18.93,33.32,12.81,18.75,23.59,26.41,36.0,22.75,20.13,36.13,20.16,26.22,,35.0,12.7,22.71,23.61,21.18,22.71,22.0,18.0,24.0,30.43,19.79,15.6,,28.7,,16.6,21.5,18.99,16.4,,,,28.0,14.8,,6.72,24.0,,21.0,21.5,30.31,19.92,7.85,41,0.5469696567,0.9085657824
2021,6,Tulsa,Houston,3.5,-35,10,45,4.74,-8.98,4.43,-8.54,5.29,-1.94,4.4,-5.0,-10.31,-2.0,6.29,-8.25,4.28,-2.49,1.91,7.03,-11.0,5.15,0.51,-7.44,4.87,3.15,,1.0,3.7,3.0,1.69,3.38,2.63,3.0,3.0,1.0,0.12,5.44,0.6,,-1.6,,2.5,3.5,10.52,24.7,,,,-6.0,0.9,,5.53,4.0,,4.5,7.5,7.31,5.25,6.25,55,0.4628767127,0.5445660957
2021,6,UAB,Liberty,3.0,-24,12,36,1.82,2.21,0.76,-1.89,3.5,-1.87,4.33,1.0,-1.29,4.0,-0.01,4.11,7.78,5.29,1.4,8.77,-6.0,1.05,2.15,-2.5,3.04,4.96,,5.0,1.7,1.57,2.61,2.55,4.96,1.0,2.0,1.0,4.25,1.57,-5.2,,1.0,,-4.9,3.0,-3.12,-0.35,,,,-4.0,-3.7,,-0.54,3.1,,2.0,0.5,4.21,-1.36,3.36,48,0.4607276076,0.534376381
2021,6,UCLA,Arizona St.,3.0,-19,23,42,7.85,4.48,7.31,9.19,7.48,6.02,11.61,7.0,4.4,6.0,7.49,4.53,3.71,10.33,6.34,7.09,1.0,4.75,6.38,12.5,1.19,1.41,,19.0,3.7,6.32,6.5,6.57,6.38,4.0,3.5,5.0,10.71,5.72,2.0,,8.2,,1.9,3.5,6.32,17.3,,,,9.0,2.0,,-1.29,2.7,,3.0,1.0,3.23,9.33,4.02,65,0.5808088618,0.6506824635
