game_key,season,week,away,home,canonical_model_id,model_name,picker,prediction_home_margin_existing,prediction_home_margin_cfbpicker,difference_cfb_minus_existing,source_table
2023_w13_temple_uab,2023,13,Temple,UAB,linecfbp_cfb_graphs,CFB Graphs,CFB Graphs,11.5,11.5,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,congrove,Congrove Computer Rankings,Congrove,7.31,7.3,-0.009999999999999787,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,linecfbp_dratings,DRatings,DRatings,8.8,8.8,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,dokter_entropy,Dokter Entropy,Dokter Entropy,10.98,10.6,-0.3800000000000008,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,espn_fpi,ESPN FPI,ESPN FPI,11.05,10.3,-0.75,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,fei,FEI Projections,FEI,11.0,11.0,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,harville,David Harville,Harville,11.56,11.6,0.03999999999999915,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,linecfbp_jp,JP+,JP+,3.7,3.7,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,linecfbp_kford,KFord,KFord,9.7,9.7,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,keeper,Keeper,Keeper,12.0,12.0,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,massey,Massey Ratings,Massey,14.32,13.0,-1.3200000000000003,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,moore_ratings,Moore Power Ratings,Moore Ratings,13.73,13.4,-0.33000000000000007,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,linecfbp_oddstrader_ai,OddsTrader AI,OddsTrader AI,5.0,5.0,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,piratings,Pi-Ratings,PiRate,9.6,9.6,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,piratings_bias,PI-Rate Bias,PiRate: Bias,10.1,10.1,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,piratings_mean,Pi-Ratings Mean,PiRate: Mean,11.0,11.0,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,linecfbp_power_rank,Power Rank,Power Rank,7.5,7.5,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,linecfbp_power_rank_free,Power Rank: Free,Power Rank: Free,8.3,8.3,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,linecfbp_professor_sides,Professor Sides,Professor Sides,21.0,21.0,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,linecfbp_room44_bets,Room44 Bets,Room44 Bets,11.4,11.4,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,linecfbp_sp,SP+,SP+,5.0,5.0,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,sagarin,Sagarin Ratings,Sagarin,9.1,9.1,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,sagarin_golden_mean,Sagarin Golden Mean,Sagarin: Golden,6.89,6.8,-0.08999999999999986,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,sagarin_predictor,Sagarin Predictor,Sagarin: Predictor,9.6,9.6,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,sagarin_recent,Sagarin Recent,Sagarin: Recent,10.47,10.4,-0.07000000000000028,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,linecfbp_sportsline,SportsLine,SportsLine,18.0,18.0,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,linecfbp_tshoe_index,TShoe Index,TShoe Index,9.6,9.6,0.0,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,teamrankings,TeamRankings.com,TeamRankings,9.2,9.4,0.20000000000000107,tableau_embedding_api_tooltip
2023_w13_temple_uab,2023,13,Temple,UAB,linecfbp_wilson_ratings,Wilson Ratings,Wilson Ratings,11.4,11.4,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,linecfbp_beta_rank,Beta_Rank,Beta_Rank,-9.5,-9.5,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,linecfbp_blake_atkinson,Blake Atkinson,Blake Atkinson,-1.8,-1.8,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,linecfbp_cbcr2_power,CBCR2: Power,CBCR2: Power,-1.2,-1.2,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,linecfbp_cbcr2_sam,CBCR2: Sam,CBCR2: Sam,2.2,2.2,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,linecfbp_cfb_geek,CFB Geek,CFB Geek,-1.3,-1.3,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,linecfbp_cfb_graphs,CFB Graphs,CFB Graphs,-0.5,-0.5,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,congrove,Congrove Computer Rankings,Congrove,-1.88,-1.9,-0.020000000000000018,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,linecfbp_dratings,DRatings,DRatings,-4.9,-4.9,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,dokter_entropy,Dokter Entropy,Dokter Entropy,-5.87,-7.5,-1.63,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,espn_fpi,ESPN FPI,ESPN FPI,-3.76,-3.6,0.1599999999999997,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,fei,FEI Projections,FEI,-5.2,-5.2,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,harville,David Harville,Harville,-5.57,-5.6,-0.02999999999999936,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,linecfbp_jp,JP+,JP+,-3.2,-3.2,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,linecfbp_kford,KFord,KFord,-4.9,-4.9,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,keeper,Keeper,Keeper,-2.4,-2.4,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,massey,Massey Ratings,Massey,-2.29,-1.9,0.3900000000000001,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,moore_ratings,Moore Power Ratings,Moore Ratings,-9.6,-9.9,-0.3000000000000007,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,linecfbp_oddstrader_ai,OddsTrader AI,OddsTrader AI,-12.0,-12.0,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,piratings,Pi-Ratings,PiRate,-0.2,-0.2,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,piratings_bias,PI-Rate Bias,PiRate: Bias,-0.2,-0.2,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,piratings_mean,Pi-Ratings Mean,PiRate: Mean,-1.5,-1.5,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,linecfbp_power_rank,Power Rank,Power Rank,-1.7,-1.7,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,linecfbp_power_rank_free,Power Rank: Free,Power Rank: Free,-1.6,-1.6,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,linecfbp_professor_sides,Professor Sides,Professor Sides,-5.7,-5.7,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,linecfbp_room44_bets,Room44 Bets,Room44 Bets,-1.3,-1.3,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,linecfbp_sp,SP+,SP+,-1.2,-1.2,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,sagarin,Sagarin Ratings,Sagarin,-0.41,-0.5,-0.09000000000000002,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,sagarin_golden_mean,Sagarin Golden Mean,Sagarin: Golden,0.16,0.1,-0.06,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,sagarin_predictor,Sagarin Predictor,Sagarin: Predictor,-2.8,-2.8,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,sagarin_recent,Sagarin Recent,Sagarin: Recent,0.38,0.3,-0.08000000000000002,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,linecfbp_sportsline,SportsLine,SportsLine,-14.0,-14.0,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,linecfbp_tshoe_index,TShoe Index,TShoe Index,-9.0,-9.0,0.0,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,teamrankings,TeamRankings.com,TeamRankings,-5.2,-5.0,0.20000000000000018,tableau_embedding_api_tooltip
2023_w13_arkansasstate_texasstate,2023,13,Texas State,Arkansas State,linecfbp_wilson_ratings,Wilson Ratings,Wilson Ratings,-0.2,-0.2,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,linecfbp_beta_rank,Beta_Rank,Beta_Rank,-9.5,-9.5,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,linecfbp_blake_atkinson,Blake Atkinson,Blake Atkinson,11.4,11.4,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,linecfbp_cbcr2_power,CBCR2: Power,CBCR2: Power,-9.7,-9.7,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,linecfbp_cbcr2_sam,CBCR2: Sam,CBCR2: Sam,-10.6,-10.6,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,linecfbp_cfb_geek,CFB Geek,CFB Geek,-12.6,-12.6,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,linecfbp_cfb_graphs,CFB Graphs,CFB Graphs,-9.2,-9.2,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,congrove,Congrove Computer Rankings,Congrove,-6.45,-6.5,-0.04999999999999982,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,linecfbp_dratings,DRatings,DRatings,-9.1,-9.1,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,dokter_entropy,Dokter Entropy,Dokter Entropy,-6.83,-7.9,-1.0700000000000003,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,espn_fpi,ESPN FPI,ESPN FPI,-6.74,-5.7,1.04,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,fei,FEI Projections,FEI,-4.9,-4.9,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,harville,David Harville,Harville,-7.25,-7.3,-0.04999999999999982,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,linecfbp_jp,JP+,JP+,-9.0,-9.0,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,linecfbp_kford,KFord,KFord,-6.7,-6.7,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,keeper,Keeper,Keeper,-8.4,-8.4,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,massey,Massey Ratings,Massey,-9.73,-8.0,1.7300000000000004,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,moore_ratings,Moore Power Ratings,Moore Ratings,-7.13,-7.5,-0.3700000000000001,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,linecfbp_oddstrader_ai,OddsTrader AI,OddsTrader AI,-10.0,-10.0,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,piratings,Pi-Ratings,PiRate,-7.1,-7.1,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,piratings_bias,PI-Rate Bias,PiRate: Bias,-8.5,-8.5,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,piratings_mean,Pi-Ratings Mean,PiRate: Mean,-7.5,-7.5,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,linecfbp_power_rank,Power Rank,Power Rank,-10.3,-10.3,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,linecfbp_power_rank_free,Power Rank: Free,Power Rank: Free,-3.6,-3.6,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,linecfbp_professor_sides,Professor Sides,Professor Sides,-9.2,-9.2,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,linecfbp_room44_bets,Room44 Bets,Room44 Bets,-14.2,-14.2,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,linecfbp_sp,SP+,SP+,-12.7,-12.7,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,sagarin,Sagarin Ratings,Sagarin,-7.39,-7.4,-0.010000000000000675,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,sagarin_golden_mean,Sagarin Golden Mean,Sagarin: Golden,-8.79,-8.9,-0.11000000000000121,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,sagarin_predictor,Sagarin Predictor,Sagarin: Predictor,-5.83,-5.9,-0.07000000000000028,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,sagarin_recent,Sagarin Recent,Sagarin: Recent,-8.15,-8.2,-0.049999999999998934,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,linecfbp_sportsline,SportsLine,SportsLine,-14.0,-14.0,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,linecfbp_tshoe_index,TShoe Index,TShoe Index,-6.0,-6.0,0.0,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,teamrankings,TeamRankings.com,TeamRankings,-7.8,-7.6,0.20000000000000018,tableau_embedding_api_tooltip
2023_w13_bowlinggreen_toledo,2023,13,Toledo,Bowling Green,linecfbp_wilson_ratings,Wilson Ratings,Wilson Ratings,-7.4,-7.4,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,linecfbp_beta_rank,Beta_Rank,Beta_Rank,-9.5,-9.5,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,linecfbp_blake_atkinson,Blake Atkinson,Blake Atkinson,-10.1,-10.1,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,linecfbp_cbcr2_power,CBCR2: Power,CBCR2: Power,-6.7,-6.7,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,linecfbp_cbcr2_sam,CBCR2: Sam,CBCR2: Sam,-3.9,-3.9,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,linecfbp_cfb_geek,CFB Geek,CFB Geek,-5.4,-5.4,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,linecfbp_cfb_graphs,CFB Graphs,CFB Graphs,-8.3,-8.3,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,congrove,Congrove Computer Rankings,Congrove,-6.57,-6.6,-0.02999999999999936,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,linecfbp_dratings,DRatings,DRatings,-18.5,-18.5,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,dokter_entropy,Dokter Entropy,Dokter Entropy,-10.91,-9.8,1.1099999999999994,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,espn_fpi,ESPN FPI,ESPN FPI,-5.94,-5.7,0.2400000000000002,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,fei,FEI Projections,FEI,-7.0,-7.0,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,harville,David Harville,Harville,-9.27,-9.3,-0.030000000000001137,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,linecfbp_jp,JP+,JP+,-5.1,-5.1,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,linecfbp_kford,KFord,KFord,-6.7,-6.7,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,keeper,Keeper,Keeper,-6.2,-6.2,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,massey,Massey Ratings,Massey,-8.69,-7.1,1.5899999999999999,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,moore_ratings,Moore Power Ratings,Moore Ratings,-4.77,-5.1,-0.33000000000000007,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,linecfbp_oddstrader_ai,OddsTrader AI,OddsTrader AI,-4.0,-4.0,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,piratings,Pi-Ratings,PiRate,-11.3,-11.3,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,piratings_bias,PI-Rate Bias,PiRate: Bias,-10.7,-10.7,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,piratings_mean,Pi-Ratings Mean,PiRate: Mean,-9.1,-9.1,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,linecfbp_power_rank,Power Rank,Power Rank,-5.6,-5.6,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,linecfbp_power_rank_free,Power Rank: Free,Power Rank: Free,-8.5,-8.5,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,linecfbp_professor_sides,Professor Sides,Professor Sides,-3.6,-3.6,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,linecfbp_room44_bets,Room44 Bets,Room44 Bets,-10.0,-10.0,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,linecfbp_sp,SP+,SP+,-9.9,-9.9,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,sagarin,Sagarin Ratings,Sagarin,-6.32,-6.4,-0.08000000000000007,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,sagarin_golden_mean,Sagarin Golden Mean,Sagarin: Golden,-11.1,-11.2,-0.09999999999999964,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,sagarin_predictor,Sagarin Predictor,Sagarin: Predictor,-7.01,-7.1,-0.08999999999999986,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,sagarin_recent,Sagarin Recent,Sagarin: Recent,-4.26,-4.3,-0.040000000000000036,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,linecfbp_sportsline,SportsLine,SportsLine,-10.0,-10.0,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,linecfbp_tshoe_index,TShoe Index,TShoe Index,-8.5,-8.5,0.0,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,teamrankings,TeamRankings.com,TeamRankings,-6.6,-6.4,0.1999999999999993,tableau_embedding_api_tooltip
2023_w13_floridaatlantic_tulane,2023,13,Tulane,Florida Atlantic,linecfbp_wilson_ratings,Wilson Ratings,Wilson Ratings,-5.4,-5.4,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,linecfbp_beta_rank,Beta_Rank,Beta_Rank,37.7,37.7,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,linecfbp_blake_atkinson,Blake Atkinson,Blake Atkinson,34.8,34.8,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,linecfbp_cbcr2_power,CBCR2: Power,CBCR2: Power,38.0,38.0,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,linecfbp_cbcr2_sam,CBCR2: Sam,CBCR2: Sam,34.8,34.8,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,linecfbp_cfb_geek,CFB Geek,CFB Geek,42.2,42.2,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,linecfbp_cfb_graphs,CFB Graphs,CFB Graphs,25.0,25.0,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,congrove,Congrove Computer Rankings,Congrove,43.18,43.2,0.020000000000003126,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,linecfbp_dratings,DRatings,DRatings,35.5,35.5,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,dokter_entropy,Dokter Entropy,Dokter Entropy,37.15,40.3,3.1499999999999986,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,espn_fpi,ESPN FPI,ESPN FPI,38.99,37.4,-1.5900000000000034,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,fei,FEI Projections,FEI,31.7,31.7,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,harville,David Harville,Harville,38.35,38.4,0.04999999999999716,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,linecfbp_jp,JP+,JP+,33.7,33.7,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,linecfbp_kford,KFord,KFord,37.1,37.1,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,keeper,Keeper,Keeper,40.0,40.0,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,massey,Massey Ratings,Massey,36.32,34.5,-1.8200000000000003,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,moore_ratings,Moore Power Ratings,Moore Ratings,35.2,34.9,-0.30000000000000426,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,linecfbp_oddstrader_ai,OddsTrader AI,OddsTrader AI,42.0,42.0,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,piratings,Pi-Ratings,PiRate,43.5,43.5,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,piratings_bias,PI-Rate Bias,PiRate: Bias,44.4,44.4,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,piratings_mean,Pi-Ratings Mean,PiRate: Mean,41.6,41.6,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,linecfbp_power_rank,Power Rank,Power Rank,33.3,33.3,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,linecfbp_power_rank_free,Power Rank: Free,Power Rank: Free,29.9,29.9,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,linecfbp_professor_sides,Professor Sides,Professor Sides,29.7,29.7,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,linecfbp_room44_bets,Room44 Bets,Room44 Bets,31.5,31.5,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,linecfbp_sp,SP+,SP+,34.7,34.7,0.0,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,sagarin,Sagarin Ratings,Sagarin,37.34,37.3,-0.04000000000000625,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,sagarin_golden_mean,Sagarin Golden Mean,Sagarin: Golden,39.21,39.1,-0.10999999999999943,tableau_embedding_api_tooltip
2023_w13_mississippi_ulm,2023,13,ULM,Mississippi,sagarin_predictor,Sagarin Predictor,Sagarin: Predictor,37.43,37.4,-0.030000000000001137,tableau_embedding_api_tooltip
